t_offset_s,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2040.0,1609.84870458838,-4403.786377929049,-4984.419244943176,5.348241968141624,4.8141377619140115,-2.527866297918024
2100.0,1926.9093388157162,-4105.321788250783,-5124.8180654688995,5.216544778917056,5.130989866925275,-2.1503645866296095
2160.0,2235.367239618423,-3788.528730596944,-5242.272073922593,5.061590736680052,5.4248643494088045,-1.7633226404164009
2220.0,2533.8473674236247,-3454.8251043680552,-5336.26032219484,4.88407527672917,5.694470462941182,-1.3684620310385172
2280.0,2821.019340033997,-3105.7030702049246,-5406.366154575172,4.6847909984374985,5.938624368669641,-0.9675363697567122
2340.0,3095.603158502319,-2742.7224975972294,-5452.278911749659,4.4646241438534755,6.156253665825818,-0.5623240222768081
2400.0,3356.3747129734006,-2367.504153071496,-5473.795196844613,4.2245507880028805,6.346401509177067,-0.15462079791216352
2460.0,3602.1710515901837,-1981.722653517058,-5470.819702290704,3.965632753013041,6.5082303191297965,0.25376737731449867
2520.0,3831.895396113525,-1587.0992090385207,-5443.3655967841,3.6890132549300443,6.641025088030326,0.6610317960099291
2580.0,4044.521888459501,-1185.3941794332006,-5391.5544720346825,3.395912288979834,6.744196283419161,1.0653683070683369
2640.0,4239.100052502815,-778.3994686557498,-5315.615849343616,3.087621756614561,6.817282345460085,1.4649846496801977
2700.0,4414.758955782943,-367.93078166100145,-5215.886246395929,2.7655003355885177,6.859951772041203,1.8581077773794157
2760.0,4570.711055642758,44.18023119782053,-5092.807805103854,2.4309680933274844,6.872004781014285,2.242991163988055
2820.0,4706.255714444761,456.0939164985736,-4946.9264818622705,2.0855008433711526,6.853374535252013,2.6179220811016064
2880.0,4820.782368455887,865.9706200131205,-4778.8898023073,1.7306242453071283,6.804127912652642,2.9812288334465293
2940.0,4913.773335072791,1271.9787209741448,-4589.444183598591,1.3679076500722585,6.724465800262912,3.331287934637083
3000.0,4984.806243236612,1672.30266909129,-4379.431828427232,0.9989576948756635,6.614722889471669,3.66653120155535
3060.0,5033.556072232408,2065.1509936376247,-4149.787196399918,0.625411655211753,6.475366947932818,3.9854527410095484
3120.0,5059.796784630166,2448.7642524585353,-3901.5330601774936,0.2489305653898255,6.306997543641026,4.286615797693339
3180.0,5063.4025399419315,2821.4228873076117,-3635.776155748086,-0.12880787641676375,6.110344197504528,4.568659427986996
3240.0,5044.348476676876,3181.4549505612645,-3353.702438474299,-0.5061165975624767,5.886263942885832,4.830304960025161
3300.0,5002.711051894801,3527.243667173682,-3056.571959043527,-0.8813066084009913,5.6357382739184905,5.070362196905162
3360.0,4938.667929100497,3857.234794781611,-2745.713376127,-1.2526945960649523,5.359869468910819,5.287735317114466
3420.0,4852.497407385632,4169.9437442170265,-2422.5181253683895,-1.618610617484739,5.059876280725716,5.4814284243726865
3480.0,4744.577387098604,4463.962422396698,-2088.434267216707,-1.9774058495949247,4.737088992544957,5.650550698244106
3540.0,4615.383869981206,4737.965759681688,-1744.9600390251394,-2.327460350207678,4.3929438447125655,5.794321097172691
3600.0,4465.4889946171925,4990.717884375076,-1393.6371396890108,-2.667190779255425,4.028976846199312,5.912072567074685
3660.0,4295.558611146496,5221.077908079904,-1036.043777821744,-2.9950580271800282,3.64681699240818,6.003255711303031
3720.0,4106.349402452802,5428.005287184557,-673.7875169956924,-3.3095746953050726,3.2481789192982315,6.067441881638847
3780.0,3898.705562372142,5610.564727774798,-308.4979538431179,-3.609312372164433,2.8348550318905477,6.104325654889152
3840.0,3673.5550448266185,5767.930603776041,58.18073324392957,-3.8929086500383985,2.408707152876665,6.113726665560772
3900.0,3431.905401093792,5899.390861071993,424.59732550592366,-4.159073827383045,1.9716577440400591,6.095590771783229
3960.0,3174.839225608514,6004.350383681876,789.1011548392986,-4.40659724540915,1.5256807593029258,6.049990538985144
4020.0,2903.509233694637,6082.3338017504075,1150.049703286101,-4.634353210709569,1.072792193234772,5.977125033581262
4080.0,2619.132997377414,6132.987725043921,1505.8161695889557,-4.8413064604480205,0.6150403926531685,5.877318926878388
4140.0,2322.9873678796166,6156.082389777202,1854.7969616474898,-5.026517132070771,0.15449620140175302,5.751020917326795
4200.0,2016.4026155103581,6151.512710836,2195.419074414551,-5.18914520562059,-0.3067569905544982,5.598801486901226
